date,timepoint,turnover_1,turnover_2
2021-01-05,11:30,210.0,185.0
2021-01-05,12:00,208.0,184.0
2021-01-05,12:30,176.0,159.0
2021-01-05,13:00,182.0,163.0
2021-01-05,13:30,150.0,136.0
2021-01-05,14:00,158.0,138.0
2021-01-05,14:30,178.0,157.0
2021-01-05,15:00,147.0,137.0
2021-01-05,15:30,158.0,145.0
2021-01-05,16:00,140.0,126.0
2021-01-05,16:30,140.0,131.0
2021-01-05,17:00,111.0,104.0
2021-01-05,17:30,156.0,147.0
2021-01-05,18:00,125.0,122.0
2021-01-05,18:30,130.0,128.0
2021-01-05,19:00,98.0,96.0
2021-01-05,19:30,83.0,81.0
2021-01-05,20:00,65.0,64.0
2021-01-05,20:30,51.0,50.0
2021-01-05,21:00,51.0,50.0
2021-01-05,21:30,61.0,61.0
2021-01-05,22:00,35.0,35.0
2021-01-05,22:30,9.0,9.0
2021-01-05,23:00,9.0,9.0
2021-01-05,23:30,3.0,3.0
2021-01-06,09:00,147.0,13.0
2021-01-06,09:30,118.0,35.0
2021-01-06,10:00,117.0,51.0
2021-01-06,10:30,171.0,81.0
2021-01-06,11:00,239.0,155.0
2021-01-06,11:30,236.0,198.0
2021-01-06,12:00,183.0,161.0
2021-01-06,12:30,175.0,156.0
2021-01-06,13:00,189.0,174.0
2021-01-06,13:30,194.0,168.0
2021-01-06,14:00,194.0,171.0
2021-01-06,14:30,165.0,151.0
2021-01-06,15:00,198.0,173.0
2021-01-06,15:30,208.0,193.0
2021-01-06,16:00,187.0,179.0
2021-01-06,16:30,177.0,173.0
2021-01-06,17:00,152.0,145.0
2021-01-06,17:30,147.0,137.0
2021-01-06,18:00,133.0,124.0
2021-01-06,18:30,133.0,123.0
2021-01-06,19:00,97.0,96.0
2021-01-06,19:30,78.0,76.0
2021-01-06,20:00,84.0,83.0
2021-01-06,20:30,76.0,75.0
2021-01-06,21:00,60.0,58.0
2021-01-06,21:30,36.0,36.0
2021-01-06,22:00,16.0,16.0
2021-01-06,22:30,15.0,15.0
2021-01-06,23:00,13.0,13.0
2021-01-06,23:30,6.0,6.0
2021-01-07,09:00,112.0,5.0
2021-01-07,09:30,105.0,3.0
2021-01-07,10:00,93.0,17.0
2021-01-07,10:30,189.0,129.0
2021-01-07,11:00,262.0,219.0
2021-01-07,11:30,227.0,198.0
2021-01-07,12:00,195.0,173.0
2021-01-07,12:30,190.0,168.0
2021-01-07,13:00,222.0,194.0
2021-01-07,13:30,210.0,193.0
2021-01-07,14:00,194.0,178.0
2021-01-07,14:30,133.0,124.0
2021-01-07,15:00,168.0,162.0
2021-01-07,15:30,183.0,174.0
2021-01-07,16:00,183.0,175.0
2021-01-07,16:30,174.0,170.0
2021-01-07,17:00,175.0,168.0
2021-01-07,17:30,156.0,153.0
2021-01-07,18:00,125.0,116.0
2021-01-07,18:30,83.0,81.0
2021-01-07,19:00,102.0,94.0
2021-01-07,19:30,102.0,97.0
2021-01-07,20:00,88.0,87.0
2021-01-07,20:30,55.0,54.0
2021-01-07,21:00,56.0,55.0
2021-01-07,21:30,29.0,29.0
2021-01-07,22:00,11.0,11.0
2021-01-07,22:30,5.0,5.0
2021-01-07,23:00,2.0,2.0
2021-01-07,23:30,0.0,0.0
2021-01-08,09:00,143.0,7.0
2021-01-08,09:30,135.0,15.0
2021-01-08,10:00,144.0,19.0
2021-01-08,10:30,217.0,105.0
2021-01-08,11:00,304.0,173.0
2021-01-08,11:30,258.0,170.0
2021-01-08,12:00,242.0,139.0
2021-01-08,12:30,251.0,134.0
2021-01-08,13:00,234.0,137.0
2021-01-08,13:30,213.0,116.0
2021-01-08,14:00,182.0,137.0
2021-01-08,14:30,153.0,141.0
2021-01-08,15:00,218.0,203.0
2021-01-08,15:30,205.0,192.0
2021-01-08,16:00,212.0,202.0
2021-01-08,16:30,203.0,196.0
2021-01-08,17:00,167.0,154.0
2021-01-08,17:30,138.0,135.0
2021-01-08,18:00,140.0,124.0
2021-01-08,18:30,117.0,117.0
2021-01-08,19:00,89.0,86.0
2021-01-08,19:30,77.0,75.0
2021-01-08,20:00,83.0,82.0
2021-01-08,20:30,65.0,63.0
2021-01-08,21:00,29.0,28.0
2021-01-08,21:30,29.0,28.0
2021-01-08,22:00,18.0,18.0
2021-01-08,22:30,5.0,5.0
2021-01-08,23:00,5.0,5.0
2021-01-08,23:30,4.0,4.0
2021-01-09,09:00,157.0,7.0
2021-01-09,09:30,136.0,17.0
2021-01-09,10:00,109.0,24.0
2021-01-09,10:30,227.0,114.0
2021-01-09,11:00,268.0,146.0
2021-01-09,11:30,222.0,119.0
2021-01-09,12:00,219.0,115.0
2021-01-09,12:30,238.0,149.0
2021-01-09,13:00,212.0,184.0
2021-01-09,13:30,206.0,188.0
2021-01-09,14:00,184.0,158.0
2021-01-09,14:30,169.0,161.0
2021-01-09,15:00,230.0,204.0
2021-01-09,15:30,185.0,166.0
2021-01-09,16:00,222.0,205.0
2021-01-09,16:30,206.0,187.0
2021-01-09,17:00,146.0,142.0
2021-01-09,17:30,107.0,102.0
2021-01-09,18:00,112.0,101.0
2021-01-09,18:30,112.0,108.0
2021-01-09,19:00,95.0,93.0
2021-01-09,19:30,69.0,68.0
2021-01-09,20:00,63.0,63.0
2021-01-09,20:30,45.0,44.0
2021-01-09,21:00,26.0,24.0
2021-01-09,21:30,29.0,29.0
2021-01-09,22:00,10.0,10.0
2021-01-09,22:30,0.0,0.0
2021-01-09,23:00,0.0,0.0
2021-01-09,23:30,0.0,0.0
2021-01-10,09:00,111.0,5.0
2021-01-10,09:30,121.0,55.0
2021-01-10,10:00,131.0,104.0
2021-01-10,10:30,237.0,189.0
2021-01-10,11:00,288.0,233.0
2021-01-10,11:30,271.0,238.0
2021-01-10,12:00,245.0,218.0
2021-01-10,12:30,221.0,192.0
2021-01-10,13:00,241.0,210.0
2021-01-10,13:30,186.0,168.0
2021-01-10,14:00,147.0,121.0
2021-01-10,14:30,166.0,147.0
2021-01-10,15:00,154.0,137.0
2021-01-10,15:30,206.0,194.0
2021-01-10,16:00,168.0,158.0
2021-01-10,16:30,135.0,129.0
2021-01-10,17:00,97.0,96.0
2021-01-10,17:30,94.0,91.0
2021-01-10,18:00,101.0,93.0
2021-01-10,18:30,114.0,112.0
2021-01-10,19:00,76.0,75.0
2021-01-10,19:30,65.0,65.0
2021-01-10,20:00,53.0,53.0
2021-01-10,20:30,59.0,59.0
2021-01-10,21:00,77.0,76.0
2021-01-10,21:30,78.0,78.0
2021-01-10,22:00,70.0,70.0
2021-01-10,22:30,45.0,45.0
2021-01-10,23:00,27.0,27.0
2021-01-10,23:30,4.0,4.0
2021-01-11,09:00,134.0,75.0
2021-01-11,09:30,162.0,94.0
2021-01-11,10:00,135.0,93.0
2021-01-11,10:30,185.0,132.0
2021-01-11,11:00,226.0,190.0
2021-01-11,11:30,222.0,194.0
2021-01-11,12:00,265.0,234.0
2021-01-11,12:30,226.0,201.0
2021-01-11,13:00,210.0,179.0
2021-01-11,13:30,160.0,148.0
2021-01-11,14:00,186.0,174.0
2021-01-11,14:30,196.0,176.0
2021-01-11,15:00,210.0,201.0
2021-01-11,15:30,222.0,205.0
2021-01-11,16:00,189.0,186.0
2021-01-11,16:30,191.0,186.0
2021-01-11,17:00,233.0,219.0
2021-01-11,17:30,273.0,269.0
2021-01-11,18:00,231.0,222.0
2021-01-11,18:30,204.0,198.0
2021-01-11,19:00,164.0,162.0
2021-01-11,19:30,120.0,119.0
2021-01-11,20:00,78.0,78.0
2021-01-11,20:30,72.0,72.0
2021-01-11,21:00,50.0,49.0
2021-01-11,21:30,40.0,39.0
2021-01-11,22:00,22.0,21.0
2021-01-11,22:30,17.0,17.0
2021-01-11,23:00,2.0,2.0
2021-01-11,23:30,1.0,1.0
2021-01-12,09:00,121.0,5.0
2021-01-12,09:30,103.0,1.0
2021-01-12,10:00,136.0,86.0
2021-01-12,10:30,205.0,173.0
2021-01-12,11:00,314.0,271.0
2021-01-12,11:30,279.0,239.0
2021-01-12,12:00,255.0,228.0
2021-01-12,12:30,231.0,196.0
2021-01-12,13:00,193.0,158.0
2021-01-12,13:30,239.0,210.0
2021-01-12,14:00,205.0,192.0
2021-01-12,14:30,199.0,179.0
2021-01-12,15:00,139.0,122.0
2021-01-12,15:30,203.0,187.0
2021-01-12,16:00,191.0,178.0
2021-01-12,16:30,193.0,181.0
2021-01-12,17:00,299.0,290.0
2021-01-12,17:30,243.0,232.0
2021-01-12,18:00,282.0,262.0
2021-01-12,18:30,165.0,151.0
2021-01-12,19:00,123.0,121.0
2021-01-12,19:30,94.0,94.0
2021-01-12,20:00,129.0,126.0
2021-01-12,20:30,217.0,216.0
2021-01-12,21:00,210.0,209.0
2021-01-12,21:30,181.0,181.0
2021-01-12,22:00,129.0,129.0
2021-01-12,22:30,61.0,61.0
2021-01-12,23:00,38.0,38.0
2021-01-12,23:30,16.0,16.0
2021-01-13,09:00,145.0,74.0
2021-01-13,09:30,153.0,78.0
2021-01-13,10:00,131.0,89.0
2021-01-13,10:30,151.0,108.0
2021-01-13,11:00,259.0,240.0
2021-01-13,11:30,250.0,222.0
2021-01-13,12:00,232.0,213.0
2021-01-13,12:30,187.0,165.0
2021-01-13,13:00,259.0,239.0
2021-01-13,13:30,288.0,263.0
2021-01-13,14:00,211.0,195.0
2021-01-13,14:30,153.0,142.0
2021-01-13,15:00,192.0,169.0
2021-01-13,15:30,238.0,230.0
2021-01-13,16:00,240.0,223.0
2021-01-13,16:30,329.0,305.0
2021-01-13,17:00,329.0,318.0
2021-01-13,17:30,387.0,373.0
2021-01-13,18:00,347.0,329.0
2021-01-13,18:30,318.0,310.0
2021-01-13,19:00,231.0,225.0
2021-01-13,19:30,165.0,161.0
2021-01-13,20:00,119.0,118.0
2021-01-13,20:30,134.0,134.0
2021-01-13,21:00,96.0,96.0
2021-01-13,21:30,101.0,101.0
2021-01-13,22:00,49.0,49.0
2021-01-13,22:30,28.0,28.0
2021-01-13,23:00,11.0,11.0
2021-01-13,23:30,5.0,5.0
2021-01-14,09:00,147.0,15.0
2021-01-14,09:30,141.0,22.0
2021-01-14,10:00,134.0,34.0
2021-01-14,10:30,239.0,120.0
2021-01-14,11:00,283.0,164.0
2021-01-14,11:30,234.0,133.0
2021-01-14,12:00,286.0,177.0
2021-01-14,12:30,246.0,149.0
2021-01-14,13:00,277.0,167.0
2021-01-14,13:30,322.0,276.0
2021-01-14,14:00,315.0,267.0
2021-01-14,14:30,297.0,252.0
2021-01-14,15:00,254.0,219.0
2021-01-14,15:30,222.0,198.0
2021-01-14,16:00,288.0,257.0
2021-01-14,16:30,251.0,239.0
2021-01-14,17:00,264.0,256.0
2021-01-14,17:30,269.0,249.0
2021-01-14,18:00,216.0,206.0
2021-01-14,18:30,211.0,205.0
2021-01-14,19:00,137.0,134.0
2021-01-14,19:30,145.0,145.0
2021-01-14,20:00,98.0,98.0
2021-01-14,20:30,106.0,104.0
2021-01-14,21:00,88.0,88.0
2021-01-14,21:30,99.0,99.0
2021-01-14,22:00,38.0,38.0
2021-01-14,22:30,26.0,26.0
2021-01-14,23:00,13.0,13.0
2021-01-14,23:30,2.0,2.0
2021-01-15,09:00,141.0,74.0
2021-01-15,09:30,177.0,104.0
2021-01-15,10:00,147.0,84.0
2021-01-15,10:30,220.0,178.0
2021-01-15,11:00,289.0,239.0
2021-01-15,11:30,256.0,230.0
2021-01-15,12:00,224.0,191.0
2021-01-15,12:30,199.0,162.0
2021-01-15,13:00,236.0,196.0
2021-01-15,13:30,272.0,237.0
2021-01-15,14:00,244.0,206.0
2021-01-15,14:30,166.0,133.0
2021-01-15,15:00,184.0,157.0
2021-01-15,15:30,257.0,233.0
2021-01-15,16:00,244.0,223.0
2021-01-15,16:30,235.0,217.0
2021-01-15,17:00,220.0,209.0
2021-01-15,17:30,215.0,205.0
2021-01-15,18:00,184.0,175.0
2021-01-15,18:30,157.0,152.0
2021-01-15,19:00,148.0,146.0
2021-01-15,19:30,106.0,102.0
2021-01-15,20:00,86.0,84.0
2021-01-15,20:30,96.0,95.0
2021-01-15,21:00,72.0,72.0
2021-01-15,21:30,74.0,73.0
2021-01-15,22:00,41.0,41.0
2021-01-15,22:30,39.0,39.0
2021-01-15,23:00,19.0,19.0
2021-01-15,23:30,6.0,6.0
2021-01-16,09:00,141.0,83.0
2021-01-16,09:30,177.0,112.0
2021-01-16,10:00,195.0,114.0
2021-01-16,10:30,200.0,166.0
2021-01-16,11:00,284.0,268.0
2021-01-16,11:30,257.0,217.0
2021-01-16,12:00,309.0,272.0
2021-01-16,12:30,246.0,214.0
2021-01-16,13:00,222.0,186.0
2021-01-16,13:30,220.0,190.0
2021-01-16,14:00,189.0,166.0
2021-01-16,14:30,186.0,158.0
2021-01-16,15:00,201.0,180.0
2021-01-16,15:30,229.0,205.0
2021-01-16,16:00,230.0,218.0
2021-01-16,16:30,244.0,232.0
2021-01-16,17:00,239.0,223.0
2021-01-16,17:30,222.0,215.0
2021-01-16,18:00,186.0,176.0
2021-01-16,18:30,155.0,152.0
2021-01-16,19:00,188.0,181.0
2021-01-16,19:30,102.0,100.0
2021-01-16,20:00,89.0,89.0
2021-01-16,20:30,159.0,157.0
2021-01-16,21:00,188.0,187.0
2021-01-16,21:30,169.0,169.0
2021-01-16,22:00,128.0,127.0
2021-01-16,22:30,102.0,102.0
2021-01-16,23:00,26.0,26.0
2021-01-16,23:30,18.0,18.0
2021-01-17,09:00,135.0,74.0
2021-01-17,09:30,127.0,104.0
2021-01-17,10:00,170.0,125.0
2021-01-17,10:30,194.0,158.0
2021-01-17,11:00,316.0,283.0
2021-01-17,11:30,286.0,239.0
2021-01-17,12:00,256.0,231.0
2021-01-17,12:30,216.0,198.0
2021-01-17,13:00,226.0,204.0
2021-01-17,13:30,250.0,222.0
2021-01-17,14:00,184.0,153.0
2021-01-17,14:30,196.0,175.0
2021-01-17,15:00,239.0,194.0
2021-01-17,15:30,183.0,152.0
2021-01-17,16:00,205.0,172.0
2021-01-17,16:30,244.0,224.0
2021-01-17,17:00,257.0,244.0
2021-01-17,17:30,249.0,242.0
2021-01-17,18:00,265.0,249.0
2021-01-17,18:30,194.0,191.0
2021-01-17,19:00,163.0,161.0
2021-01-17,19:30,148.0,146.0
2021-01-17,20:00,105.0,105.0
2021-01-17,20:30,68.0,66.0
2021-01-17,21:00,72.0,71.0
2021-01-17,21:30,92.0,91.0
2021-01-17,22:00,51.0,51.0
2021-01-17,22:30,19.0,19.0
2021-01-17,23:00,22.0,22.0
2021-01-17,23:30,13.0,13.0
2021-01-18,09:00,169.0,88.0
2021-01-18,09:30,166.0,102.0
2021-01-18,10:00,138.0,109.0
2021-01-18,10:30,256.0,196.0
2021-01-18,11:00,368.0,312.0
2021-01-18,11:30,213.0,173.0
2021-01-18,12:00,218.0,183.0
2021-01-18,12:30,202.0,178.0
2021-01-18,13:00,212.0,177.0
2021-01-18,13:30,214.0,186.0
2021-01-18,14:00,189.0,164.0
2021-01-18,14:30,156.0,139.0
2021-01-18,15:00,225.0,190.0
2021-01-18,15:30,215.0,186.0
2021-01-18,16:00,221.0,204.0
2021-01-18,16:30,198.0,172.0
2021-01-18,17:00,203.0,193.0
2021-01-18,17:30,183.0,169.0
2021-01-18,18:00,167.0,160.0
2021-01-18,18:30,140.0,135.0
2021-01-18,19:00,133.0,130.0
2021-01-18,19:30,132.0,128.0
2021-01-18,20:00,80.0,77.0
2021-01-18,20:30,95.0,93.0
2021-01-18,21:00,61.0,56.0
2021-01-18,21:30,87.0,81.0
2021-01-18,22:00,58.0,57.0
2021-01-18,22:30,33.0,31.0
2021-01-18,23:00,22.0,22.0
2021-01-18,23:30,3.0,3.0
2021-01-19,09:00,140.0,8.0
2021-01-19,09:30,135.0,21.0
2021-01-19,10:00,123.0,63.0
2021-01-19,10:30,239.0,159.0
2021-01-19,11:00,276.0,219.0
2021-01-19,11:30,243.0,209.0
2021-01-19,12:00,239.0,211.0
2021-01-19,12:30,189.0,163.0
2021-01-19,13:00,255.0,231.0
2021-01-19,13:30,246.0,213.0
2021-01-19,14:00,188.0,163.0
2021-01-19,14:30,191.0,175.0
2021-01-19,15:00,203.0,174.0
2021-01-19,15:30,185.0,163.0
2021-01-19,16:00,212.0,195.0
2021-01-19,16:30,192.0,180.0
2021-01-19,17:00,226.0,211.0
2021-01-19,17:30,238.0,208.0
2021-01-19,18:00,200.0,191.0
2021-01-19,18:30,156.0,142.0
2021-01-19,19:00,112.0,111.0
2021-01-19,19:30,106.0,105.0
2021-01-19,20:00,69.0,67.0
2021-01-19,20:30,75.0,74.0
2021-01-19,21:00,49.0,48.0
2021-01-19,21:30,50.0,48.0
2021-01-19,22:00,40.0,40.0
2021-01-19,22:30,37.0,37.0
2021-01-19,23:00,29.0,29.0
2021-01-19,23:30,22.0,20.0
2021-01-20,09:00,179.0,48.0
2021-01-20,09:30,142.0,66.0
2021-01-20,10:00,121.0,75.0
2021-01-20,10:30,229.0,185.0
2021-01-20,11:00,307.0,273.0
2021-01-20,11:30,280.0,253.0
2021-01-20,12:00,226.0,212.0
2021-01-20,12:30,216.0,200.0
2021-01-20,13:00,236.0,217.0
2021-01-20,13:30,257.0,232.0
2021-01-20,14:00,178.0,160.0
2021-01-20,14:30,160.0,143.0
2021-01-20,15:00,178.0,153.0
2021-01-20,15:30,216.0,204.0
2021-01-20,16:00,194.0,181.0
2021-01-20,16:30,157.0,145.0
2021-01-20,17:00,191.0,177.0
2021-01-20,17:30,161.0,151.0
2021-01-20,18:00,187.0,148.0
2021-01-20,18:30,169.0,159.0
2021-01-20,19:00,116.0,110.0
2021-01-20,19:30,111.0,107.0
2021-01-20,20:00,78.0,70.0
2021-01-20,20:30,72.0,64.0
2021-01-20,21:00,42.0,39.0
2021-01-20,21:30,34.0,30.0
2021-01-20,22:00,29.0,29.0
2021-01-20,22:30,18.0,15.0
2021-01-20,23:00,7.0,6.0
2021-01-20,23:30,7.0,1.0
2021-01-21,09:00,167.0,3.0
2021-01-21,09:30,139.0,11.0
2021-01-21,10:00,156.0,17.0
2021-01-21,10:30,319.0,145.0
2021-01-21,11:00,312.0,199.0
2021-01-21,11:30,306.0,204.0
2021-01-21,12:00,264.0,232.0
2021-01-21,12:30,210.0,181.0
2021-01-21,13:00,246.0,209.0
2021-01-21,13:30,251.0,215.0
2021-01-21,14:00,193.0,162.0
2021-01-21,14:30,211.0,188.0
2021-01-21,15:00,224.0,205.0
2021-01-21,15:30,163.0,144.0
2021-01-21,16:00,210.0,193.0
2021-01-21,16:30,212.0,197.0
2021-01-21,17:00,144.0,136.0
2021-01-21,17:30,136.0,127.0
2021-01-21,18:00,137.0,124.0
2021-01-21,18:30,108.0,102.0
2021-01-21,19:00,101.0,101.0
2021-01-21,19:30,101.0,101.0
2021-01-21,20:00,57.0,57.0
2021-01-21,20:30,57.0,57.0
2021-01-21,21:00,43.0,40.0
2021-01-21,21:30,43.0,40.0
2021-01-21,22:00,38.0,37.0
2021-01-21,22:30,30.0,29.0
2021-01-21,23:00,26.0,25.0
2021-01-21,23:30,18.0,18.0
2021-01-22,09:00,119.0,5.0
2021-01-22,09:30,163.0,10.0
2021-01-22,10:00,151.0,56.0
2021-01-22,10:30,263.0,164.0
2021-01-22,11:00,383.0,323.0
2021-01-22,11:30,232.0,211.0
2021-01-22,12:00,263.0,231.0
2021-01-22,12:30,258.0,228.0
2021-01-22,13:00,281.0,255.0
2021-01-22,13:30,243.0,215.0
2021-01-22,14:00,207.0,196.0
2021-01-22,14:30,130.0,117.0
2021-01-22,15:00,177.0,164.0
2021-01-22,15:30,245.0,226.0
2021-01-22,16:00,251.0,231.0
2021-01-22,16:30,185.0,180.0
2021-01-22,17:00,187.0,183.0
2021-01-22,17:30,146.0,140.0
2021-01-22,18:00,166.0,154.0
2021-01-22,18:30,162.0,158.0
2021-01-22,19:00,154.0,151.0
2021-01-22,19:30,151.0,146.0
2021-01-22,20:00,68.0,66.0
2021-01-22,20:30,78.0,77.0
2021-01-22,21:00,66.0,66.0
2021-01-22,21:30,49.0,49.0
2021-01-22,22:00,44.0,43.0
2021-01-22,22:30,33.0,33.0
2021-01-22,23:00,28.0,28.0
2021-01-22,23:30,18.0,18.0
2021-01-23,09:00,150.0,17.0
2021-01-23,09:30,158.0,23.0
2021-01-23,10:00,202.0,112.0
2021-01-23,10:30,252.0,157.0
2021-01-23,11:00,337.0,280.0
2021-01-23,11:30,288.0,239.0
2021-01-23,12:00,253.0,209.0
2021-01-23,12:30,232.0,200.0
2021-01-23,13:00,204.0,186.0
2021-01-23,13:30,206.0,194.0
2021-01-23,14:00,206.0,181.0
2021-01-23,14:30,160.0,141.0
2021-01-23,15:00,229.0,211.0
2021-01-23,15:30,225.0,213.0
2021-01-23,16:00,258.0,244.0
2021-01-23,16:30,203.0,191.0
2021-01-23,17:00,229.0,222.0
2021-01-23,17:30,198.0,191.0
2021-01-23,18:00,230.0,220.0
2021-01-23,18:30,136.0,129.0
2021-01-23,19:00,154.0,152.0
2021-01-23,19:30,112.0,109.0
2021-01-23,20:00,114.0,113.0
2021-01-23,20:30,99.0,98.0
2021-01-23,21:00,68.0,65.0
2021-01-23,21:30,124.0,124.0
2021-01-23,22:00,47.0,47.0
2021-01-23,22:30,22.0,22.0
2021-01-23,23:00,13.0,13.0
2021-01-23,23:30,9.0,9.0
2021-01-24,09:00,153.0,7.0
2021-01-24,09:30,147.0,20.0
2021-01-24,10:00,121.0,24.0
2021-01-24,10:30,170.0,122.0
2021-01-24,11:00,324.0,275.0
2021-01-24,11:30,286.0,234.0
2021-01-24,12:00,264.0,230.0
2021-01-24,12:30,217.0,186.0
2021-01-24,13:00,229.0,204.0
2021-01-24,13:30,256.0,232.0
2021-01-24,14:00,213.0,188.0
2021-01-24,14:30,207.0,193.0
2021-01-24,15:00,178.0,164.0
2021-01-24,15:30,202.0,194.0
2021-01-24,16:00,308.0,297.0
2021-01-24,16:30,251.0,247.0
2021-01-24,17:00,204.0,197.0
2021-01-24,17:30,210.0,197.0
2021-01-24,18:00,245.0,237.0
2021-01-24,18:30,191.0,184.0
2021-01-24,19:00,146.0,142.0
2021-01-24,19:30,134.0,132.0
2021-01-24,20:00,72.0,71.0
2021-01-24,20:30,57.0,56.0
2021-01-24,21:00,47.0,47.0
2021-01-24,21:30,54.0,54.0
2021-01-24,22:00,28.0,28.0
2021-01-24,22:30,13.0,11.0
2021-01-24,23:00,9.0,9.0
2021-01-24,23:30,5.0,5.0
2021-01-25,09:00,127.0,6.0
2021-01-25,09:30,138.0,8.0
2021-01-25,10:00,114.0,6.0
2021-01-25,10:30,286.0,75.0
2021-01-25,11:00,326.0,204.0
2021-01-25,11:30,265.0,220.0
2021-01-25,12:00,242.0,217.0
2021-01-25,12:30,238.0,217.0
2021-01-25,13:00,261.0,242.0
2021-01-25,13:30,306.0,283.0
2021-01-25,14:00,272.0,256.0
2021-01-25,14:30,213.0,193.0
2021-01-25,15:00,219.0,199.0
2021-01-25,15:30,243.0,227.0
