date,timepoint,turnover_1,turnover_2
2021-01-05,20:30,258.0,254.0
2021-01-05,21:00,126.0,126.0
2021-01-05,21:30,196.0,193.0
2021-01-05,22:00,111.0,110.0
2021-01-05,22:30,62.0,62.0
2021-01-05,23:00,26.0,26.0
2021-01-05,23:30,24.0,24.0
2021-01-06,09:00,307.0,85.0
2021-01-06,09:30,240.0,28.0
2021-01-06,10:00,278.0,36.0
2021-01-06,10:30,204.0,53.0
2021-01-06,11:00,321.0,144.0
2021-01-06,11:30,380.0,177.0
2021-01-06,12:00,414.0,173.0
2021-01-06,12:30,554.0,281.0
2021-01-06,13:00,503.0,268.0
2021-01-06,13:30,581.0,365.0
2021-01-06,14:00,640.0,487.0
2021-01-06,14:30,600.0,462.0
2021-01-06,15:00,462.0,357.0
2021-01-06,15:30,571.0,479.0
2021-01-06,16:00,661.0,576.0
2021-01-06,16:30,584.0,498.0
2021-01-06,17:00,349.0,310.0
2021-01-06,17:30,449.0,395.0
2021-01-06,18:00,579.0,521.0
2021-01-06,18:30,539.0,503.0
2021-01-06,19:00,359.0,313.0
2021-01-06,19:30,256.0,230.0
2021-01-06,20:00,174.0,163.0
2021-01-06,20:30,170.0,166.0
2021-01-06,21:00,82.0,80.0
2021-01-06,21:30,140.0,137.0
2021-01-06,22:00,78.0,78.0
2021-01-06,22:30,40.0,40.0
2021-01-06,23:00,37.0,37.0
2021-01-06,23:30,34.0,34.0
2021-01-07,09:00,276.0,36.0
2021-01-07,09:30,312.0,55.0
2021-01-07,10:00,317.0,56.0
2021-01-07,10:30,272.0,69.0
2021-01-07,11:00,318.0,162.0
2021-01-07,11:30,414.0,201.0
2021-01-07,12:00,447.0,227.0
2021-01-07,12:30,538.0,363.0
2021-01-07,13:00,488.0,331.0
2021-01-07,13:30,436.0,281.0
2021-01-07,14:00,487.0,326.0
2021-01-07,14:30,588.0,429.0
2021-01-07,15:00,457.0,383.0
2021-01-07,15:30,487.0,400.0
2021-01-07,16:00,520.0,414.0
2021-01-07,16:30,496.0,402.0
2021-01-07,17:00,304.0,264.0
2021-01-07,17:30,276.0,233.0
2021-01-07,18:00,367.0,318.0
2021-01-07,18:30,415.0,374.0
2021-01-07,19:00,286.0,267.0
2021-01-07,19:30,265.0,240.0
2021-01-07,20:00,111.0,108.0
2021-01-07,20:30,95.0,90.0
2021-01-07,21:00,59.0,57.0
2021-01-07,21:30,77.0,74.0
2021-01-07,22:00,66.0,64.0
2021-01-07,22:30,67.0,67.0
2021-01-07,23:00,23.0,23.0
2021-01-07,23:30,31.0,31.0
2021-01-08,09:00,243.0,37.0
2021-01-08,09:30,130.0,18.0
2021-01-08,10:00,205.0,30.0
2021-01-08,10:30,445.0,142.0
2021-01-08,11:00,446.0,205.0
2021-01-08,11:30,391.0,266.0
2021-01-08,12:00,411.0,272.0
2021-01-08,12:30,497.0,332.0
2021-01-08,13:00,451.0,316.0
2021-01-08,13:30,431.0,311.0
2021-01-08,14:00,572.0,437.0
2021-01-08,14:30,453.0,335.0
2021-01-08,15:00,370.0,290.0
2021-01-08,15:30,461.0,392.0
2021-01-08,16:00,434.0,391.0
2021-01-08,16:30,470.0,446.0
2021-01-08,17:00,297.0,279.0
2021-01-08,17:30,213.0,202.0
2021-01-08,18:00,332.0,303.0
2021-01-08,18:30,277.0,247.0
2021-01-08,19:00,234.0,218.0
2021-01-08,19:30,241.0,224.0
2021-01-08,20:00,181.0,178.0
2021-01-08,20:30,174.0,171.0
2021-01-08,21:00,105.0,101.0
2021-01-08,21:30,115.0,114.0
2021-01-08,22:00,64.0,62.0
2021-01-08,22:30,78.0,78.0
2021-01-08,23:00,47.0,47.0
2021-01-08,23:30,30.0,30.0
2021-01-09,09:00,215.0,48.0
2021-01-09,09:30,269.0,41.0
2021-01-09,10:00,287.0,52.0
2021-01-09,10:30,182.0,39.0
2021-01-09,11:00,293.0,205.0
2021-01-09,11:30,386.0,254.0
2021-01-09,12:00,403.0,316.0
2021-01-09,12:30,463.0,374.0
2021-01-09,13:00,449.0,324.0
2021-01-09,13:30,469.0,339.0
2021-01-09,14:00,549.0,401.0
2021-01-09,14:30,520.0,417.0
2021-01-09,15:00,415.0,350.0
2021-01-09,15:30,392.0,323.0
2021-01-09,16:00,521.0,432.0
2021-01-09,16:30,514.0,435.0
2021-01-09,17:00,418.0,350.0
2021-01-09,17:30,352.0,302.0
2021-01-09,18:00,584.0,529.0
2021-01-09,18:30,643.0,587.0
2021-01-09,19:00,458.0,428.0
2021-01-09,19:30,377.0,351.0
2021-01-09,20:00,221.0,214.0
2021-01-09,20:30,232.0,230.0
2021-01-09,21:00,189.0,187.0
2021-01-09,21:30,188.0,188.0
2021-01-09,22:00,84.0,83.0
2021-01-09,22:30,61.0,61.0
2021-01-09,23:00,33.0,33.0
2021-01-09,23:30,36.0,36.0
2021-01-10,09:00,156.0,34.0
2021-01-10,09:30,138.0,24.0
2021-01-10,10:00,214.0,29.0
2021-01-10,10:30,214.0,50.0
2021-01-10,11:00,387.0,249.0
2021-01-10,11:30,430.0,293.0
2021-01-10,12:00,440.0,289.0
2021-01-10,12:30,563.0,442.0
2021-01-10,13:00,568.0,458.0
2021-01-10,13:30,559.0,447.0
2021-01-10,14:00,506.0,397.0
2021-01-10,14:30,587.0,467.0
2021-01-10,15:00,589.0,457.0
2021-01-10,15:30,619.0,490.0
2021-01-10,16:00,690.0,575.0
2021-01-10,16:30,729.0,598.0
2021-01-10,17:00,448.0,352.0
2021-01-10,17:30,436.0,346.0
2021-01-10,18:00,727.0,661.0
2021-01-10,18:30,290.0,233.0
2021-01-10,19:00,222.0,184.0
2021-01-10,19:30,198.0,163.0
2021-01-10,20:00,78.0,73.0
2021-01-10,20:30,79.0,77.0
2021-01-10,21:00,66.0,65.0
2021-01-10,21:30,54.0,49.0
2021-01-10,22:00,45.0,44.0
2021-01-10,22:30,24.0,24.0
2021-01-10,23:00,20.0,20.0
2021-01-10,23:30,28.0,28.0
2021-01-11,09:00,282.0,134.0
2021-01-11,09:30,289.0,112.0
2021-01-11,10:00,154.0,88.0
2021-01-11,10:30,224.0,130.0
2021-01-11,11:00,500.0,302.0
2021-01-11,11:30,433.0,273.0
2021-01-11,12:00,482.0,318.0
2021-01-11,12:30,484.0,326.0
2021-01-11,13:00,609.0,414.0
2021-01-11,13:30,563.0,447.0
2021-01-11,14:00,566.0,456.0
2021-01-11,14:30,421.0,332.0
2021-01-11,15:00,186.0,164.0
2021-01-11,15:30,181.0,162.0
2021-01-11,16:00,299.0,269.0
2021-01-11,16:30,258.0,240.0
2021-01-11,17:00,211.0,198.0
2021-01-11,17:30,179.0,170.0
2021-01-11,18:00,382.0,357.0
2021-01-11,18:30,294.0,263.0
2021-01-11,19:00,235.0,208.0
2021-01-11,19:30,204.0,184.0
2021-01-11,20:00,88.0,86.0
2021-01-11,20:30,79.0,76.0
2021-01-11,21:00,103.0,103.0
2021-01-11,21:30,121.0,114.0
2021-01-11,22:00,56.0,56.0
2021-01-11,22:30,36.0,36.0
2021-01-11,23:00,29.0,29.0
2021-01-11,23:30,38.0,38.0
2021-01-12,09:00,242.0,60.0
2021-01-12,09:30,242.0,108.0
2021-01-12,10:00,284.0,109.0
2021-01-12,10:30,317.0,150.0
2021-01-12,11:00,327.0,235.0
2021-01-12,11:30,269.0,185.0
2021-01-12,12:00,517.0,359.0
2021-01-12,12:30,450.0,329.0
2021-01-12,13:00,419.0,286.0
2021-01-12,13:30,413.0,280.0
2021-01-12,14:00,361.0,252.0
2021-01-12,14:30,427.0,321.0
2021-01-12,15:00,350.0,281.0
2021-01-12,15:30,380.0,310.0
2021-01-12,16:00,343.0,300.0
2021-01-12,16:30,333.0,301.0
2021-01-12,17:00,312.0,282.0
2021-01-12,17:30,291.0,258.0
2021-01-12,18:00,397.0,341.0
2021-01-12,18:30,318.0,270.0
2021-01-12,19:00,302.0,273.0
2021-01-12,19:30,312.0,292.0
2021-01-12,20:00,178.0,171.0
2021-01-12,20:30,159.0,157.0
2021-01-12,21:00,144.0,142.0
2021-01-12,21:30,142.0,137.0
2021-01-12,22:00,85.0,85.0
2021-01-12,22:30,66.0,64.0
2021-01-12,23:00,33.0,32.0
2021-01-12,23:30,14.0,14.0
2021-01-13,09:00,196.0,29.0
2021-01-13,09:30,247.0,50.0
2021-01-13,10:00,151.0,20.0
2021-01-13,10:30,248.0,66.0
2021-01-13,11:00,400.0,167.0
2021-01-13,11:30,383.0,179.0
2021-01-13,12:00,382.0,173.0
2021-01-13,12:30,433.0,221.0
2021-01-13,13:00,471.0,240.0
2021-01-13,13:30,437.0,202.0
2021-01-13,14:00,505.0,341.0
2021-01-13,14:30,520.0,376.0
2021-01-13,15:00,354.0,254.0
2021-01-13,15:30,458.0,372.0
2021-01-13,16:00,473.0,368.0
2021-01-13,16:30,469.0,367.0
2021-01-13,17:00,317.0,254.0
2021-01-13,17:30,300.0,234.0
2021-01-13,18:00,375.0,300.0
2021-01-13,18:30,301.0,247.0
2021-01-13,19:00,216.0,184.0
2021-01-13,19:30,179.0,154.0
2021-01-13,20:00,123.0,118.0
2021-01-13,20:30,105.0,104.0
2021-01-13,21:00,99.0,98.0
2021-01-13,21:30,80.0,78.0
2021-01-13,22:00,77.0,75.0
2021-01-13,22:30,57.0,57.0
2021-01-13,23:00,23.0,23.0
2021-01-13,23:30,27.0,27.0
2021-01-14,09:00,232.0,26.0
2021-01-14,09:30,197.0,25.0
2021-01-14,10:00,277.0,82.0
2021-01-14,10:30,362.0,188.0
2021-01-14,11:00,291.0,222.0
2021-01-14,11:30,306.0,227.0
2021-01-14,12:00,400.0,266.0
2021-01-14,12:30,391.0,264.0
2021-01-14,13:00,353.0,259.0
2021-01-14,13:30,371.0,293.0
2021-01-14,14:00,471.0,391.0
2021-01-14,14:30,428.0,345.0
2021-01-14,15:00,274.0,218.0
2021-01-14,15:30,300.0,240.0
2021-01-14,16:00,387.0,328.0
2021-01-14,16:30,384.0,310.0
2021-01-14,17:00,322.0,283.0
2021-01-14,17:30,327.0,297.0
2021-01-14,18:00,384.0,335.0
2021-01-14,18:30,334.0,302.0
2021-01-14,19:00,194.0,182.0
2021-01-14,19:30,180.0,167.0
2021-01-14,20:00,90.0,89.0
2021-01-14,20:30,114.0,112.0
2021-01-14,21:00,162.0,157.0
2021-01-14,21:30,155.0,155.0
2021-01-14,22:00,81.0,80.0
2021-01-14,22:30,65.0,62.0
2021-01-14,23:00,40.0,40.0
2021-01-14,23:30,38.0,38.0
2021-01-15,09:00,318.0,27.0
2021-01-15,09:30,237.0,32.0
2021-01-15,10:00,250.0,32.0
2021-01-15,10:30,349.0,89.0
2021-01-15,11:00,302.0,174.0
2021-01-15,11:30,286.0,208.0
2021-01-15,12:00,430.0,301.0
2021-01-15,12:30,369.0,232.0
2021-01-15,13:00,405.0,258.0
2021-01-15,13:30,423.0,305.0
2021-01-15,14:00,586.0,472.0
2021-01-15,14:30,425.0,320.0
2021-01-15,15:00,301.0,257.0
2021-01-15,15:30,341.0,298.0
2021-01-15,16:00,386.0,336.0
2021-01-15,16:30,380.0,352.0
2021-01-15,17:00,284.0,239.0
2021-01-15,17:30,339.0,295.0
2021-01-15,18:00,403.0,347.0
2021-01-15,18:30,269.0,212.0
2021-01-15,19:00,264.0,177.0
2021-01-15,19:30,295.0,239.0
2021-01-15,20:00,189.0,183.0
2021-01-15,20:30,216.0,209.0
2021-01-15,21:00,150.0,144.0
2021-01-15,21:30,234.0,230.0
2021-01-15,22:00,175.0,173.0
2021-01-15,22:30,69.0,67.0
2021-01-15,23:00,51.0,50.0
2021-01-15,23:30,35.0,35.0
2021-01-16,09:00,214.0,8.0
2021-01-16,09:30,209.0,16.0
2021-01-16,10:00,250.0,19.0
2021-01-16,10:30,212.0,65.0
2021-01-16,11:00,291.0,191.0
2021-01-16,11:30,380.0,224.0
2021-01-16,12:00,381.0,253.0
2021-01-16,12:30,348.0,220.0
2021-01-16,13:00,410.0,249.0
2021-01-16,13:30,419.0,260.0
2021-01-16,14:00,470.0,350.0
2021-01-16,14:30,364.0,298.0
2021-01-16,15:00,275.0,237.0
2021-01-16,15:30,397.0,332.0
2021-01-16,16:00,474.0,374.0
2021-01-16,16:30,430.0,342.0
2021-01-16,17:00,309.0,255.0
2021-01-16,17:30,337.0,287.0
2021-01-16,18:00,473.0,418.0
2021-01-16,18:30,396.0,367.0
2021-01-16,19:00,332.0,316.0
2021-01-16,19:30,284.0,270.0
2021-01-16,20:00,108.0,100.0
2021-01-16,20:30,154.0,150.0
2021-01-16,21:00,168.0,162.0
2021-01-16,21:30,198.0,195.0
2021-01-16,22:00,99.0,97.0
2021-01-16,22:30,96.0,95.0
2021-01-16,23:00,62.0,62.0
2021-01-16,23:30,73.0,73.0
2021-01-17,09:00,197.0,20.0
2021-01-17,09:30,183.0,19.0
2021-01-17,10:00,262.0,36.0
2021-01-17,10:30,184.0,55.0
2021-01-17,11:00,279.0,150.0
2021-01-17,11:30,359.0,208.0
2021-01-17,12:00,358.0,232.0
2021-01-17,12:30,368.0,237.0
2021-01-17,13:00,405.0,289.0
2021-01-17,13:30,369.0,234.0
2021-01-17,14:00,408.0,251.0
2021-01-17,14:30,386.0,260.0
2021-01-17,15:00,322.0,231.0
2021-01-17,15:30,379.0,293.0
2021-01-17,16:00,374.0,325.0
2021-01-17,16:30,474.0,352.0
2021-01-17,17:00,350.0,279.0
2021-01-17,17:30,323.0,275.0
2021-01-17,18:00,403.0,350.0
2021-01-17,18:30,392.0,362.0
2021-01-17,19:00,328.0,283.0
2021-01-17,19:30,321.0,266.0
2021-01-17,20:00,121.0,115.0
2021-01-17,20:30,195.0,193.0
2021-01-17,21:00,184.0,180.0
2021-01-17,21:30,278.0,276.0
2021-01-17,22:00,119.0,119.0
2021-01-17,22:30,59.0,59.0
2021-01-17,23:00,57.0,57.0
2021-01-17,23:30,33.0,33.0
2021-01-18,09:00,199.0,21.0
2021-01-18,09:30,149.0,17.0
2021-01-18,10:00,176.0,22.0
2021-01-18,10:30,188.0,50.0
2021-01-18,11:00,239.0,126.0
2021-01-18,11:30,234.0,157.0
2021-01-18,12:00,329.0,192.0
2021-01-18,12:30,401.0,242.0
2021-01-18,13:00,412.0,264.0
2021-01-18,13:30,470.0,304.0
2021-01-18,14:00,481.0,332.0
2021-01-18,14:30,413.0,274.0
2021-01-18,15:00,382.0,297.0
2021-01-18,15:30,330.0,293.0
2021-01-18,16:00,355.0,284.0
2021-01-18,16:30,432.0,333.0
2021-01-18,17:00,269.0,212.0
2021-01-18,17:30,320.0,243.0
2021-01-18,18:00,459.0,376.0
2021-01-18,18:30,415.0,359.0
2021-01-18,19:00,371.0,315.0
2021-01-18,19:30,326.0,296.0
2021-01-18,20:00,116.0,107.0
2021-01-18,20:30,201.0,195.0
2021-01-18,21:00,162.0,156.0
2021-01-18,21:30,217.0,213.0
2021-01-18,22:00,141.0,140.0
2021-01-18,22:30,93.0,93.0
2021-01-18,23:00,89.0,88.0
2021-01-18,23:30,59.0,58.0
2021-01-19,09:00,204.0,22.0
2021-01-19,09:30,221.0,28.0
2021-01-19,10:00,224.0,25.0
2021-01-19,10:30,265.0,61.0
2021-01-19,11:00,294.0,147.0
2021-01-19,11:30,374.0,207.0
2021-01-19,12:00,424.0,263.0
2021-01-19,12:30,337.0,231.0
2021-01-19,13:00,311.0,244.0
2021-01-19,13:30,359.0,283.0
2021-01-19,14:00,451.0,365.0
2021-01-19,14:30,482.0,357.0
2021-01-19,15:00,349.0,241.0
2021-01-19,15:30,295.0,247.0
2021-01-19,16:00,424.0,361.0
2021-01-19,16:30,477.0,372.0
2021-01-19,17:00,372.0,300.0
2021-01-19,17:30,418.0,346.0
2021-01-19,18:00,402.0,332.0
2021-01-19,18:30,427.0,352.0
2021-01-19,19:00,378.0,326.0
2021-01-19,19:30,366.0,335.0
2021-01-19,20:00,273.0,271.0
2021-01-19,20:30,216.0,213.0
2021-01-19,21:00,170.0,168.0
2021-01-19,21:30,164.0,163.0
2021-01-19,22:00,91.0,90.0
2021-01-19,22:30,63.0,63.0
2021-01-19,23:00,34.0,34.0
2021-01-19,23:30,27.0,27.0
2021-01-20,09:00,200.0,19.0
2021-01-20,09:30,213.0,32.0
2021-01-20,10:00,281.0,33.0
2021-01-20,10:30,376.0,97.0
2021-01-20,11:00,285.0,143.0
2021-01-20,11:30,315.0,158.0
2021-01-20,12:00,412.0,221.0
2021-01-20,12:30,450.0,320.0
2021-01-20,13:00,477.0,332.0
2021-01-20,13:30,510.0,358.0
2021-01-20,14:00,363.0,276.0
2021-01-20,14:30,398.0,297.0
2021-01-20,15:00,454.0,379.0
2021-01-20,15:30,462.0,383.0
2021-01-20,16:00,563.0,461.0
2021-01-20,16:30,586.0,457.0
2021-01-20,17:00,497.0,416.0
2021-01-20,17:30,410.0,343.0
2021-01-20,18:00,372.0,298.0
2021-01-20,18:30,401.0,336.0
2021-01-20,19:00,333.0,292.0
2021-01-20,19:30,337.0,301.0
2021-01-20,20:00,308.0,300.0
2021-01-20,20:30,255.0,251.0
2021-01-20,21:00,149.0,146.0
2021-01-20,21:30,171.0,163.0
2021-01-20,22:00,84.0,84.0
2021-01-20,22:30,84.0,83.0
2021-01-20,23:00,37.0,37.0
2021-01-20,23:30,29.0,29.0
2021-01-21,09:00,290.0,14.0
2021-01-21,09:30,267.0,23.0
2021-01-21,10:00,220.0,19.0
2021-01-21,10:30,317.0,82.0
2021-01-21,11:00,546.0,253.0
2021-01-21,11:30,496.0,243.0
2021-01-21,12:00,475.0,293.0
2021-01-21,12:30,520.0,350.0
2021-01-21,13:00,550.0,355.0
2021-01-21,13:30,483.0,338.0
2021-01-21,14:00,395.0,314.0
2021-01-21,14:30,415.0,331.0
2021-01-21,15:00,417.0,319.0
2021-01-21,15:30,443.0,335.0
2021-01-21,16:00,586.0,445.0
2021-01-21,16:30,574.0,466.0
2021-01-21,17:00,420.0,371.0
2021-01-21,17:30,359.0,312.0
2021-01-21,18:00,552.0,469.0
2021-01-21,18:30,547.0,479.0
2021-01-21,19:00,385.0,355.0
2021-01-21,19:30,382.0,363.0
2021-01-21,20:00,265.0,260.0
2021-01-21,20:30,273.0,267.0
2021-01-21,21:00,177.0,167.0
2021-01-21,21:30,178.0,172.0
2021-01-21,22:00,76.0,74.0
2021-01-21,22:30,69.0,69.0
2021-01-21,23:00,37.0,37.0
2021-01-21,23:30,37.0,37.0
2021-01-22,09:00,236.0,22.0
2021-01-22,09:30,269.0,18.0
2021-01-22,10:00,290.0,34.0
2021-01-22,10:30,357.0,75.0
2021-01-22,11:00,242.0,78.0
2021-01-22,11:30,286.0,128.0
2021-01-22,12:00,377.0,143.0
2021-01-22,12:30,483.0,227.0
2021-01-22,13:00,493.0,220.0
2021-01-22,13:30,480.0,212.0
2021-01-22,14:00,580.0,315.0
2021-01-22,14:30,573.0,428.0
2021-01-22,15:00,473.0,372.0
2021-01-22,15:30,608.0,475.0
2021-01-22,16:00,571.0,439.0
2021-01-22,16:30,534.0,411.0
2021-01-22,17:00,381.0,304.0
2021-01-22,17:30,408.0,346.0
2021-01-22,18:00,477.0,417.0
2021-01-22,18:30,481.0,435.0
2021-01-22,19:00,335.0,293.0
2021-01-22,19:30,284.0,269.0
2021-01-22,20:00,225.0,218.0
2021-01-22,20:30,171.0,166.0
2021-01-22,21:00,159.0,153.0
2021-01-22,21:30,137.0,135.0
2021-01-22,22:00,57.0,57.0
2021-01-22,22:30,45.0,44.0
2021-01-22,23:00,45.0,45.0
2021-01-22,23:30,23.0,23.0
2021-01-23,09:00,230.0,33.0
2021-01-23,09:30,234.0,43.0
2021-01-23,10:00,186.0,20.0
2021-01-23,10:30,280.0,48.0
2021-01-23,11:00,436.0,198.0
2021-01-23,11:30,380.0,177.0
2021-01-23,12:00,329.0,163.0
2021-01-23,12:30,330.0,171.0
2021-01-23,13:00,440.0,228.0
2021-01-23,13:30,480.0,239.0
2021-01-23,14:00,443.0,318.0
2021-01-23,14:30,506.0,347.0
2021-01-23,15:00,456.0,367.0
2021-01-23,15:30,512.0,418.0
2021-01-23,16:00,467.0,369.0
2021-01-23,16:30,386.0,308.0
2021-01-23,17:00,274.0,210.0
2021-01-23,17:30,227.0,180.0
2021-01-23,18:00,432.0,369.0
2021-01-23,18:30,476.0,422.0
2021-01-23,19:00,349.0,306.0
2021-01-23,19:30,271.0,246.0
2021-01-23,20:00,234.0,231.0
2021-01-23,20:30,219.0,214.0
2021-01-23,21:00,130.0,122.0
2021-01-23,21:30,106.0,104.0
2021-01-23,22:00,28.0,27.0
2021-01-23,22:30,19.0,18.0
2021-01-23,23:00,28.0,28.0
2021-01-23,23:30,26.0,26.0
2021-01-24,09:00,239.0,31.0
2021-01-24,09:30,240.0,55.0
2021-01-24,10:00,190.0,22.0
2021-01-24,10:30,268.0,64.0
2021-01-24,11:00,417.0,192.0
2021-01-24,11:30,377.0,178.0
2021-01-24,12:00,332.0,187.0
2021-01-24,12:30,294.0,158.0
2021-01-24,13:00,272.0,204.0
2021-01-24,13:30,330.0,260.0
2021-01-24,14:00,497.0,372.0
2021-01-24,14:30,420.0,296.0
2021-01-24,15:00,337.0,250.0
2021-01-24,15:30,431.0,341.0
2021-01-24,16:00,560.0,446.0
2021-01-24,16:30,515.0,419.0
2021-01-24,17:00,345.0,278.0
2021-01-24,17:30,339.0,299.0
2021-01-24,18:00,445.0,389.0
2021-01-24,18:30,382.0,352.0
2021-01-24,19:00,305.0,284.0
2021-01-24,19:30,257.0,242.0
2021-01-24,20:00,240.0,228.0
2021-01-24,20:30,190.0,183.0
2021-01-24,21:00,77.0,75.0
2021-01-24,21:30,95.0,95.0
2021-01-24,22:00,34.0,33.0
2021-01-24,22:30,30.0,30.0
2021-01-24,23:00,21.0,21.0
2021-01-24,23:30,31.0,31.0
2021-01-25,09:00,216.0,36.0
2021-01-25,09:30,245.0,38.0
2021-01-25,10:00,235.0,30.0
2021-01-25,10:30,200.0,58.0
2021-01-25,11:00,215.0,60.0
2021-01-25,11:30,358.0,141.0
2021-01-25,12:00,425.0,216.0
2021-01-25,12:30,372.0,177.0
2021-01-25,13:00,415.0,300.0
2021-01-25,13:30,459.0,331.0
2021-01-25,14:00,449.0,334.0
2021-01-25,14:30,413.0,312.0
2021-01-25,15:00,360.0,269.0
2021-01-25,15:30,439.0,354.0
